timestamp,value,value_raw
1985-03-17 07:00:00.000000000,40.121389031820584,40.0
1985-03-17 07:00:24.545454545,39.96147801942223,40.0
1985-03-17 07:00:49.090909090,39.8821236824426,40.0
1985-03-17 07:01:13.636363636,39.86742843485378,40.0
1985-03-17 07:01:38.181818181,39.901494690627864,40.0
1985-03-17 07:02:02.727272727,39.96842486373695,40.0
1985-03-17 07:02:27.272727272,40.05232136815313,40.0
1985-03-17 07:02:51.818181818,40.1372866178485,40.0
1985-03-17 07:03:16.363636363,40.20742302679515,40.0
1985-03-17 07:03:40.909090909,40.24683300896517,40.0
1985-03-17 07:04:05.454545454,40.23961897833014,40.0
1985-03-17 07:04:30.000000000,40.00777983695827,40.0
1985-03-17 07:04:54.545454545,39.69036248903974,40.0
1985-03-17 07:05:19.090909090,39.302926608492115,40.0
1985-03-17 07:05:43.636363636,38.89719678123169,40.0
1985-03-17 07:06:08.181818181,38.432476151400266,40.0
1985-03-17 07:06:32.727272727,37.92643930004985,40.0
1985-03-17 07:06:57.272727272,37.39676080823243,35.240295748613676
1985-03-17 07:07:21.818181818,36.82236713700139,35.240295748613676
1985-03-17 07:07:46.363636363,36.27862451274004,35.240295748613676
1985-03-17 07:08:10.909090909,35.784959868126016,35.240295748613676
1985-03-17 07:08:35.454545454,35.35663074748628,35.240295748613676
1985-03-17 07:09:00.000000000,35.00889469514777,35.240295748613676
1985-03-17 07:09:24.545454545,34.759592463437336,35.240295748613676
1985-03-17 07:09:49.090909090,34.619963273126515,34.593345656192234
1985-03-17 07:10:13.636363636,34.60541573333756,34.593345656192234
1985-03-17 07:10:38.181818181,34.90443338918657,34.593345656192234
1985-03-17 07:11:02.727272727,35.477603435575546,34.593345656192234
1985-03-17 07:11:27.272727272,35.97238595967491,35.28650646950092
1985-03-17 07:11:51.818181818,36.081213038220746,35.332717190388166
1985-03-17 07:12:16.363636363,35.845083656661885,35.332717190388166
1985-03-17 07:12:40.909090909,35.30916618879792,35.332717190388166
1985-03-17 07:13:05.454545454,34.51862900842837,35.332717190388166
1985-03-17 07:13:30.000000000,33.518640489352826,35.28650646950092
1985-03-17 07:13:54.545454545,32.35436900537084,35.28650646950092
1985-03-17 07:14:19.090909090,31.012611493371786,35.28650646950092
1985-03-17 07:14:43.636363636,29.57258633201949,32.190388170055456
1985-03-17 07:15:08.181818181,28.077346987979105,28.354898336414045
1985-03-17 07:15:32.727272727,26.569946927915765,21.469500924214415
1985-03-17 07:15:57.272727272,25.15598044375553,21.423290203327173
1985-03-17 07:16:21.818181818,23.846188242445393,21.423290203327173
1985-03-17 07:16:46.363636363,22.683457619375638,21.423290203327173
1985-03-17 07:17:10.909090909,21.713259077936463,21.423290203327173
1985-03-17 07:17:35.454545454,20.981063121518062,21.423290203327173
1985-03-17 07:18:00.000000000,20.528170865159904,21.423290203327173
1985-03-17 07:18:24.545454545,20.40248495545677,21.423290203327173
1985-03-17 07:18:49.090909090,20.649324831003547,21.423290203327173
1985-03-17 07:19:13.636363636,21.034660910896275,21.423290203327173
1985-03-17 07:19:38.181818181,21.420706995326988,21.423290203327173
1985-03-17 07:20:02.727272727,21.423290203326896,21.423290203327173
1985-03-17 07:20:27.272727272,21.423290203326896,21.423290203327173
1985-03-17 07:20:51.818181818,21.423290203326896,21.423290203327173
1985-03-17 07:21:16.363636363,21.423290203326896,21.423290203327173
1985-03-17 07:21:40.909090909,21.423290203326896,21.423290203327173
1985-03-17 07:22:05.454545454,21.423290203326896,21.423290203327173
1985-03-17 07:22:30.000000000,21.423290203326896,21.423290203327173
1985-03-17 07:22:54.545454545,21.423290203326896,21.423290203327173
1985-03-17 07:23:19.090909090,21.423290203326896,21.423290203327173
1985-03-17 07:23:43.636363636,21.480120779324874,21.423290203327173
1985-03-17 07:24:08.181818181,21.505378813101757,21.423290203327173
1985-03-17 07:24:32.727272727,21.541135850153115,21.423290203327173
1985-03-17 07:24:57.272727272,21.65960086264013,21.423290203327173
1985-03-17 07:25:21.818181818,21.665447070218868,21.423290203327173
1985-03-17 07:25:46.363636363,21.57181711008185,21.423290203327173
1985-03-17 07:26:10.909090909,21.399603243421307,21.423290203327173
1985-03-17 07:26:35.454545454,21.155059552763337,21.423290203327173
1985-03-17 07:27:00.000000000,20.84374522257558,21.423290203327173
1985-03-17 07:27:24.545454545,20.482141422027038,21.423290203327173
1985-03-17 07:27:49.090909090,20.080127788731396,20.406654343807762
1985-03-17 07:28:13.636363636,19.651753348653063,20.406654343807762
1985-03-17 07:28:38.181818181,19.211067127756458,19.713493530499075
1985-03-17 07:29:02.727272727,18.772118152005987,17.402957486136785
1985-03-17 07:29:27.272727272,18.34895544736607,17.402957486136785
1985-03-17 07:29:51.818181818,17.955628039801113,17.402957486136785
1985-03-17 07:30:16.363636363,17.60618495527553,17.26432532347505
1985-03-17 07:30:40.909090909,17.314675219753738,17.171903881700555
1985-03-17 07:31:05.454545454,17.095147859200143,17.171903881700555
1985-03-17 07:31:29.999999999,16.96165189957916,17.12569316081331
1985-03-17 07:31:54.545454545,16.928236366855202,17.12569316081331
1985-03-17 07:32:19.090909090,16.917223743276644,17.12569316081331
1985-03-17 07:32:43.636363636,16.996170205308925,17.12569316081331
1985-03-17 07:33:08.181818181,17.14684223215737,17.12569316081331
1985-03-17 07:33:32.727272727,17.171239196600943,17.12569316081331
1985-03-17 07:33:57.272727272,17.177281788413595,17.12569316081331
1985-03-17 07:34:21.818181818,17.168746627478225,17.12569316081331
1985-03-17 07:34:46.363636363,17.136902168625554,17.12569316081331
1985-03-17 07:35:10.909090909,17.084482684650816,17.12569316081331
1985-03-17 07:35:35.454545454,17.019675887460135,17.12569316081331
1985-03-17 07:36:00.000000000,16.943916892609032,17.12569316081331
1985-03-17 07:36:24.545454545,16.858640815652997,17.12569316081331
1985-03-17 07:36:49.090909090,16.766868952498367,17.12569316081331
1985-03-17 07:37:13.636363636,16.67162259905146,16.524953789279113
1985-03-17 07:37:38.181818181,16.482927563221914,16.247689463955638
1985-03-17 07:38:02.727272727,16.34846478891091,16.247689463955638
1985-03-17 07:38:27.272727272,16.265817239393378,16.247689463955638
1985-03-17 07:38:51.818181818,16.23256787794427,16.247689463955638
1985-03-17 07:39:16.363636363,16.246299667838517,16.247689463955638
1985-03-17 07:39:40.909090909,16.304595572351065,16.247689463955638
1985-03-17 07:40:05.454545454,16.405038554756846,16.201478743068392
1985-03-17 07:40:30.000000000,16.54521157833081,16.201478743068392
1985-03-17 07:40:54.545454545,16.72269760634789,16.201478743068392
1985-03-17 07:41:19.090909090,16.935079602083025,16.201478743068392
1985-03-17 07:41:43.636363636,17.12573848025168,17.86506469500924
1985-03-17 07:42:08.181818181,17.389271015680904,17.86506469500924
1985-03-17 07:42:32.727272727,17.59524786409463,17.86506469500924
1985-03-17 07:42:57.272727272,17.74366902549286,17.86506469500924
1985-03-17 07:43:21.818181818,17.83453449987559,17.86506469500924
1985-03-17 07:43:46.363636363,17.86784428724283,17.86506469500924
1985-03-17 07:44:10.909090909,17.843598387594568,17.86506469500924
1985-03-17 07:44:35.454545454,17.75762741258008,17.86506469500924
1985-03-17 07:45:00.000000000,17.612363505403962,17.86506469500924
1985-03-17 07:45:24.545454545,17.407655601270893,17.86506469500924
1985-03-17 07:45:49.090909090,17.143352635385558,17.86506469500924
1985-03-17 07:46:13.636363636,16.96940152357888,16.247689463955638
1985-03-17 07:46:38.181818181,16.798094045690238,16.247689463955638
1985-03-17 07:47:02.727272727,16.632134261555787,16.247689463955638
1985-03-17 07:47:27.272727272,16.4756613465672,16.247689463955638
1985-03-17 07:47:51.818181818,16.339264942876145,16.247689463955638
1985-03-17 07:48:16.363636363,16.231797447488155,16.247689463955638
1985-03-17 07:48:40.909090909,16.155358661058127,16.247689463955638
1985-03-17 07:49:05.454545454,16.100567459796917,16.247689463955638
1985-03-17 07:49:30.000000000,16.097500844451996,16.247689463955638
1985-03-17 07:49:54.545454545,16.153651628871053,16.247689463955638
1985-03-17 07:50:19.090909090,16.25684399055159,16.247689463955638
1985-03-17 07:50:43.636363636,16.288582704047542,16.247689463955638
1985-03-17 07:51:08.181818181,16.336409818244668,16.293900184842883
1985-03-17 07:51:32.727272727,16.397455102031973,16.386321626617377
1985-03-17 07:51:57.272727272,16.46884832429844,16.43253234750462
1985-03-17 07:52:21.818181818,16.54771925393306,16.43253234750462
1985-03-17 07:52:46.363636363,16.631197659824828,16.478743068391868
1985-03-17 07:53:10.909090909,16.718996518862642,16.80221811460259
1985-03-17 07:53:35.454545454,17.173626020366942,16.848428835489834
1985-03-17 07:54:00.000000000,17.417746729598022,16.848428835489834
1985-03-17 07:54:24.545454545,17.470241745970426,17.12569316081331
1985-03-17 07:54:49.090909090,17.34999416889868,17.12569316081331
1985-03-17 07:55:13.636363636,17.075887097797317,17.12569316081331
1985-03-17 07:55:38.181818181,16.670973020431603,17.12569316081331
1985-03-17 07:56:02.727272727,16.160041669712932,17.12569316081331
1985-03-17 07:56:27.272727272,15.561432311792704,17.12569316081331
1985-03-17 07:56:51.818181818,14.892049097266804,17.12569316081331
1985-03-17 07:57:16.363636363,14.172965565081855,17.079482439926064
1985-03-17 07:57:40.909090909,13.454440972639576,10.471349353049906
1985-03-17 07:58:05.454545454,12.74310706445435,10.471349353049906
1985-03-17 07:58:30.000000000,12.057076509484595,10.471349353049906
1985-03-17 07:58:54.545454545,11.442061514793021,10.471349353049906
1985-03-17 07:59:19.090909090,10.9041650981104,10.471349353049906
1985-03-17 07:59:43.636363636,10.464989525166956,10.471349353049906
1985-03-17 08:00:08.181818181,10.146137061692915,10.471349353049906
1985-03-17 08:00:32.727272727,9.969209973418508,10.471349353049906
1985-03-17 08:00:57.272727272,9.953227318074047,10.471349353049906
1985-03-17 08:01:21.818181818,10.123809684945172,10.517560073937151
1985-03-17 08:01:46.363636363,10.498238886616065,10.517560073937151
1985-03-17 08:02:10.909090909,10.504175733071992,10.517560073937151
1985-03-17 08:02:35.454545454,10.51071683870919,10.517560073937151
1985-03-17 08:02:59.999999999,10.517560073937016,10.517560073937151
1985-03-17 08:03:24.545454545,10.524403309164843,10.517560073937151
1985-03-17 08:03:49.090909090,10.530944414802036,10.517560073937151
1985-03-17 08:04:13.636363636,10.536881261257967,10.517560073937151
1985-03-17 08:04:38.181818181,10.539328510942092,10.517560073937151
1985-03-17 08:05:02.727272727,10.54200235781919,10.5637707948244
1985-03-17 08:05:27.272727272,10.544449607503314,10.5637707948244
1985-03-17 08:05:51.818181818,10.550386453959241,10.5637707948244
1985-03-17 08:06:16.363636363,10.556927559596438,10.5637707948244
1985-03-17 08:06:40.909090909,10.563770794824265,10.5637707948244
1985-03-17 08:07:05.454545454,10.570614030052091,10.5637707948244
1985-03-17 08:07:30.000000000,10.574571927689377,10.5637707948244
1985-03-17 08:07:54.545454545,10.579360681700901,10.5637707948244
1985-03-17 08:08:19.090909090,10.584527097700718,10.5637707948244
1985-03-17 08:08:43.636363636,10.589617981302876,10.609981515711645
