"TOA5","CR800Series","CR800","22497","CR800.Std.24","CPU:Boun-20210621.CR8","43416","Table3"
"TIMESTAMP","RECORD","WS_ms","WindDir"
"TS","RN","meters/second","degrees"
"","","Smp","Smp"
"2025-12-07 17:42:45",2777,16.1,339.2184
"2025-12-07 17:49:55",2778,16.1,316.143
"2025-12-07 18:16:40",2779,16.4,329.6852
"2025-12-07 18:19:25",2780,16.25,311.3253
"2025-12-07 18:21:10",2781,16.25,325.9764
"2025-12-07 18:37:00",2782,17.15,320.1252
"2025-12-07 18:37:05",2783,18.05,316.0433
"2025-12-07 18:54:35",2784,16.4,335.3019
"2025-12-07 18:55:40",2785,16.4,341.083
"2025-12-07 19:47:20",2786,18.05,317.2063
"2025-12-07 21:06:30",2787,16.1,319.6315
"2026-01-02 21:27:20",2788,17,158.1402
"2026-01-02 22:44:20",2789,16.4,155.5311
"2026-01-02 23:08:50",2790,16.25,187.2043
"2026-01-02 23:18:20",2791,16.1,191.4702
"2026-01-03 15:22:25",2792,16.7,162.5232
"2026-01-03 15:55:10",2793,17.45,186.3059
"2026-01-03 16:13:35",2794,16.25,179.5302
"2026-01-04 09:30:10",2795,17.3,189.6602
"2026-01-04 09:30:15",2796,17.6,200.279
"2026-01-04 09:33:25",2797,16.4,166.0807
"2026-01-04 09:35:30",2798,17.3,190.7038
"2026-01-04 09:41:05",2799,16.25,171.9173
"2026-01-04 11:02:00",2800,16.55,174.9442
"2026-01-04 17:39:15",2801,16.55,167.2373
"2026-01-04 18:01:50",2802,16.1,195.0108
"2026-01-04 18:26:45",2803,16.55,211.6176
"2026-01-08 08:30:25",2804,18.05,162.7791
"2026-01-08 08:35:20",2805,16.55,181.4825
"2026-01-08 08:35:25",2806,16.55,175.1116
"2026-01-08 08:43:45",2807,21.05,155.8559
"2026-01-08 08:43:50",2808,17.9,136.195
"2026-01-08 08:44:10",2809,18.2,182.9374
"2026-01-08 08:46:50",2810,17.15,169.337
"2026-01-08 08:46:55",2811,17.45,161.487
"2026-01-08 08:47:35",2812,16.85,165.7341
"2026-01-08 08:47:40",2813,19.1,161.9164
"2026-01-08 08:47:45",2814,17.15,177.8074
"2026-01-08 08:49:45",2815,16.1,168.1678
"2026-01-08 08:50:45",2816,16.1,176.8292
"2026-01-08 08:53:20",2817,16.55,157.9795
"2026-01-08 08:53:45",2818,17.45,190.0001
"2026-01-08 08:55:00",2819,16.7,172.749
"2026-01-08 08:55:25",2820,18.35,179.5015
"2026-01-08 08:55:30",2821,17.15,158.743
"2026-01-08 08:55:35",2822,18.5,194.3904
"2026-01-08 09:00:10",2823,17.3,199.6874
"2026-01-08 09:08:05",2824,17.15,180.2651
"2026-01-08 09:23:45",2825,17.6,171.5083
"2026-01-08 09:25:10",2826,16.25,176.5667
"2026-01-08 09:26:05",2827,16.55,174.7056
"2026-01-08 09:26:10",2828,21.2,149.0557
"2026-01-08 09:26:15",2829,17.75,161.0336
"2026-01-08 09:26:40",2830,20.6,166.6647
"2026-01-08 09:26:45",2831,19.55,161.0813
"2026-01-08 09:26:50",2832,18.2,152.8018
"2026-01-08 09:26:55",2833,17.75,185.1564
"2026-01-08 09:27:05",2834,17.3,159.0532
"2026-01-08 09:30:40",2835,17.45,173.3217
"2026-01-08 09:30:45",2836,17.15,167.4759
"2026-01-08 09:31:05",2837,16.1,160.3921
"2026-01-08 09:34:40",2838,20.15,187.2361
"2026-01-08 09:34:45",2839,17.9,191.0061
"2026-01-08 09:35:10",2840,19.1,160.3204
"2026-01-08 09:35:15",2841,17.75,145.3359
"2026-01-08 09:37:05",2842,16.4,187.0938
"2026-01-08 09:37:10",2843,16.1,173.1352
"2026-01-08 10:05:10",2844,17.6,179.2487
"2026-01-08 10:05:15",2845,17.45,196.9326
"2026-01-08 10:06:50",2846,16.1,168.5918
"2026-01-08 10:07:55",2847,21.5,176.4704
"2026-01-08 10:08:00",2848,20.3,162.7948
"2026-01-08 10:08:10",2849,17,177.5444
"2026-01-08 10:08:15",2850,16.25,150.7656
"2026-01-08 10:09:50",2851,16.4,155.9006
"2026-01-08 10:09:55",2852,17.9,187.2621
"2026-01-08 10:10:10",2853,17.3,314.0924
"2026-01-08 10:11:25",2854,17.3,181.825
"2026-01-08 10:11:30",2855,18.2,170.822
"2026-01-08 10:11:40",2856,17.75,180.8942
"2026-01-08 10:11:45",2857,16.4,172.5882
"2026-01-08 10:11:55",2858,17.3,165.0468
"2026-01-08 10:12:15",2859,18.05,158.7695
"2026-01-08 10:13:15",2860,17.15,206.9331
"2026-01-08 10:14:00",2861,16.4,154.8521
"2026-01-08 11:24:05",2862,16.7,191.5063
"2026-01-08 11:28:05",2863,17.3,175.263
"2026-01-08 11:28:10",2864,17.6,176.5038
"2026-01-08 11:29:05",2865,19.25,183.492
"2026-01-08 11:29:10",2866,16.55,170.1297
"2026-01-08 11:30:30",2867,16.85,148.3945
"2026-01-08 11:30:35",2868,16.1,161.3275
"2026-01-08 11:30:40",2869,17.15,181.2995
"2026-01-08 11:31:05",2870,17.15,193.6818
"2026-01-08 11:31:25",2871,16.1,168.1251
"2026-01-08 11:33:40",2872,16.4,170.6753
"2026-01-08 11:35:40",2873,17.45,160.3663
"2026-01-08 11:35:45",2874,19.1,176.1858
"2026-01-08 11:35:50",2875,16.7,165.9974
"2026-01-08 11:38:15",2876,16.25,160.6062
"2026-01-08 11:38:20",2877,16.85,174.6358
"2026-01-08 11:40:55",2878,16.1,230.3966
"2026-01-08 11:42:35",2879,17.6,166.3565
"2026-01-08 11:42:40",2880,16.25,184.9917
"2026-01-08 11:54:10",2881,16.1,169.0746
"2026-01-08 11:55:50",2882,17.3,183.8203
"2026-01-08 11:56:00",2883,16.7,166.092
"2026-01-08 12:06:05",2884,16.7,166.5215
"2026-01-08 12:09:45",2885,17.9,195.7982
"2026-01-08 12:10:05",2886,16.25,171.4367
"2026-01-08 12:10:25",2887,18.65,188.9025
"2026-01-08 12:11:05",2888,17.75,175.2544
"2026-01-08 12:11:25",2889,16.1,177.2109
"2026-01-08 12:11:50",2890,16.1,173.608
"2026-01-08 12:12:20",2891,16.4,158.9816
"2026-01-08 12:19:05",2892,16.55,174.634
"2026-01-08 12:21:45",2893,17.75,146.4311
"2026-01-08 12:23:20",2894,19.1,173.1785
"2026-01-08 12:23:25",2895,17.9,156.3092
"2026-01-08 12:31:55",2896,16.55,199.0909
"2026-01-08 15:28:25",2897,16.1,188.4654
"2026-01-10 22:47:00",2898,16.4,255.106
"2026-01-10 22:47:25",2899,17.6,263.7941
"2026-01-18 15:55:55",2900,16.1,312.9047
"2026-01-18 16:24:20",2901,16.25,339.5258
"2026-01-18 19:56:00",2902,16.25,332.4762
"2026-01-18 21:41:45",2903,16.7,86.96046
"2026-01-19 17:41:50",2904,16.55,16.98514
"2026-01-29 21:15:00",2905,17.3,177.8313
"2026-01-29 21:19:35",2906,18.05,169.2177
"2026-02-15 23:03:15",2907,17.15,260.7429
"2026-02-15 23:03:20",2908,17.6,265.7535
"2026-02-15 23:06:40",2909,18.65,232.0651
"2026-02-15 23:09:50",2910,17.45,272.2867
"2026-02-15 23:23:55",2911,16.4,252.0276
"2026-02-15 23:52:10",2912,16.1,262.6071
"2026-02-15 23:59:40",2913,18.2,251.3212
"2026-02-15 23:59:45",2914,16.55,270.481
"2026-02-16 00:03:55",2915,18.65,255.282
"2026-02-16 00:04:00",2916,20.45,234.5235
"2026-02-16 00:04:05",2917,17.9,298.8987
"2026-02-16 00:04:10",2918,16.4,267.9757
"2026-02-16 00:10:20",2919,17,266.9759
"2026-02-16 00:10:45",2920,16.1,270.7697
"2026-02-16 00:11:25",2921,16.7,263.4437
"2026-02-16 00:11:30",2922,19.7,259.3874
"2026-02-16 00:14:05",2923,17.15,300.7127
"2026-02-16 00:14:10",2924,16.85,259.2672
"2026-02-16 00:14:15",2925,21.5,286.3965
"2026-02-16 00:14:20",2926,18.8,233.3309
"2026-02-16 00:14:40",2927,17.75,250.0331
"2026-02-16 00:14:45",2928,16.1,263.2756
"2026-02-16 00:16:10",2929,17.45,271.5119
"2026-02-16 00:20:10",2930,18.65,253.4974
"2026-02-16 00:22:55",2931,19.4,252.7067
